Course Code,SIS Student ID,Attendance,Class Date
CSC  3371 02 in 08B/103,104510,present,2024-02-08
ARD  1002 04 in 08B/001,147934,present,2024-02-08
CSC  3371 02 in 08B/103,100591,present,2024-02-08
CSC  3371 02 in 08B/103,101010,present,2024-02-08
ARD  1002 04 in 08B/001,147761,present,2024-02-08
ARD  1002 04 in 08B/001,156658,present,2024-02-08
ARD  1002 04 in 08B/001,143693,absent,2024-02-08
ARD  1002 04 in 08B/001,125666,present,2024-02-08
ARD  1002 04 in 08B/001,156623,present,2024-02-08
ARD  1002 04 in 08B/001,151516,present,2024-02-08
ARD  1002 04 in 08B/001,149842,absent,2024-02-08
ARD  1002 04 in 08B/001,154651,present,2024-02-08
ARD  1002 04 in 08B/001,148207,present,2024-02-08
ARD  1002 04 in 08B/001,145363,absent,2024-02-08
ARD  1002 04 in 08B/001,155291,present,2024-02-08
ARD  1002 04 in 08B/001,145180,present,2024-02-08
ARD  1002 04 in 08B/001,148012,present,2024-02-08
ARD  1002 04 in 08B/001,151140,present,2024-02-08
ARD  1002 04 in 08B/001,113185,absent,2024-02-08
ARD  1002 04 in 08B/001,125392,present,2024-02-08
CSC  3371 02 in 08B/103,95972,present,2024-02-08
CSC  3371 02 in 08B/103,104046,present,2024-02-08
CSC  3371 02 in 08B/103,85807,present,2024-02-08
CSC  3371 02 in 08B/103,101174,present,2024-02-08
CSC  3371 02 in 08B/103,98437,present,2024-02-08
ARD  1002 05 in 08B/106,146539,present,2024-02-08
ARD  1002 05 in 08B/106,150863,present,2024-02-08
ARD  1002 08 in 10/105,157005,present,2024-02-08
ARD  1002 08 in 10/105,157227,present,2024-02-08
ARD  1002 08 in 10/105,149574,present,2024-02-08
ARD  1002 08 in 10/105,150580,present,2024-02-08
ARD  1002 07 in 08B/104,145116,present,2024-02-08
ARD  1002 07 in 08B/104,150419,present,2024-02-08
ARD  1002 07 in 08B/104,155064,present,2024-02-08
ARD  1002 07 in 08B/104,156820,present,2024-02-08
ARD  1002 07 in 08B/104,149894,absent,2024-02-08
ARD  1002 07 in 08B/104,152637,present,2024-02-08
ARD  1002 07 in 08B/104,146279,present,2024-02-08
ARD  1002 07 in 08B/104,153711,present,2024-02-08
ARD  1002 07 in 08B/104,157634,present,2024-02-08
ARD  1002 07 in 08B/104,145178,absent,2024-02-08
ARD  1002 07 in 08B/104,149555,present,2024-02-08
ARD  1002 07 in 08B/104,149627,present,2024-02-08
ARD  1002 07 in 08B/104,145694,absent,2024-02-08
ARD  1002 07 in 08B/104,151191,present,2024-02-08
ARD  1002 07 in 08B/104,157359,present,2024-02-08
ARD  1002 08 in 10/105,149794,present,2024-02-08
ARD  1002 07 in 08B/104,148456,present,2024-02-08
ARD  1002 08 in 10/105,149156,present,2024-02-08
ARD  1002 08 in 10/105,157195,present,2024-02-08
CSC  1401 06   L in 05/003,138220,present,2024-02-08
ARD  1002 09 in 08B/218,156107,present,2024-02-08
ARD  1002 09 in 08B/218,156519,present,2024-02-08
ARD  1002 09 in 08B/218,145138,present,2024-02-08
ARD  1002 09 in 08B/218,156769,present,2024-02-08
ARD  1002 09 in 08B/218,156447,present,2024-02-08
ARD  1002 09 in 08B/218,154105,present,2024-02-08
ARD  1002 09 in 08B/218,149436,present,2024-02-08
ARD  1002 09 in 08B/218,149211,present,2024-02-08
ARD  1002 09 in 08B/218,148598,present,2024-02-08
ARD  1002 09 in 08B/218,157382,present,2024-02-08
ARD  1002 09 in 08B/218,144121,present,2024-02-08
ARD  1002 08 in 10/105,149719,late,2024-02-08
ARD  1002 08 in 10/105,145488,present,2024-02-08
ARD  1002 08 in 10/105,144896,present,2024-02-08
ARD  1002 08 in 10/105,150100,present,2024-02-08
ARD  1002 08 in 10/105,147496,present,2024-02-08
ARD  1002 08 in 10/105,135904,absent,2024-02-08
ARD  1002 08 in 10/105,145777,present,2024-02-08
ARD  1002 08 in 10/105,151914,present,2024-02-08
ARD  1002 05 in 08B/106,143674,present,2024-02-08
ARD  1002 07 in 08B/104,153129,present,2024-02-08
ARD  1002 07 in 08B/104,148975,present,2024-02-08
CSC  4301 02 in 08B/108,101150,present,2024-02-08
CSC  4301 02 in 08B/108,100591,present,2024-02-08
CSC  4301 02 in 08B/108,94066,present,2024-02-08
CSC  4301 02 in 08B/108,87457,present,2024-02-08
CSC  4301 02 in 08B/108,86765,present,2024-02-08
CSC  4301 02 in 08B/108,92340,present,2024-02-08
CSC  4301 02 in 08B/108,97647,present,2024-02-08
CSC  4301 02 in 08B/108,90861,present,2024-02-08
CSC  4301 02 in 08B/108,82626,absent,2024-02-08
CSC  4301 02 in 08B/108,104104,present,2024-02-08
CSC  4301 02 in 08B/108,101772,present,2024-02-08
CSC  4301 02 in 08B/108,98313,present,2024-02-08
CSC  4301 02 in 08B/108,86247,present,2024-02-08
ARD  1002 05 in 08B/106,150000,present,2024-02-08
ARD  1002 05 in 08B/106,155296,present,2024-02-08
ARD  1002 05 in 08B/106,152803,present,2024-02-08
ARD  1002 05 in 08B/106,157898,present,2024-02-08
ARD  1002 05 in 08B/106,156906,absent,2024-02-08
ARD  1002 05 in 08B/106,145310,absent,2024-02-08
CSC  4301 02 in 08B/108,89008,present,2024-02-08
ARD  1002 07 in 08B/104,157391,present,2024-02-08
CSC  4301 02 in 08B/108,101788,present,2024-02-08
CSC  4301 02 in 08B/108,92805,present,2024-02-08
ARD  1002 07 in 08B/104,146406,present,2024-02-08
CSC  4301 02 in 08B/108,92364,present,2024-02-08
CSC  4301 02 in 08B/108,101010,present,2024-02-08
CSC  4301 02 in 08B/108,113212,present,2024-02-08
CSC  4301 02 in 08B/108,90558,present,2024-02-08
CSC  4301 02 in 08B/108,96973,present,2024-02-08
CSC  4301 02 in 08B/108,101287,present,2024-02-08
CSC  4301 02 in 08B/108,98901,absent,2024-02-08
CSC  4301 02 in 08B/108,114405,present,2024-02-08
CSC  4301 02 in 08B/108,87764,present,2024-02-08
CSC  4301 02 in 08B/108,101112,present,2024-02-08
CSC  4301 02 in 08B/108,83185,present,2024-02-08
CSC  4301 02 in 08B/108,84865,present,2024-02-08
CSC  4301 02 in 08B/108,101314,present,2024-02-08
CSC  4301 02 in 08B/108,85752,present,2024-02-08
CSC  4301 02 in 08B/108,100820,present,2024-02-08
CSC  4301 02 in 08B/108,84451,present,2024-02-08
CSC  4301 02 in 08B/108,84471,present,2024-02-08
CSC  4301 02 in 08B/108,99901,absent,2024-02-08
CSC  4301 02 in 08B/108,102194,absent,2024-02-08
CSC  1401 09 in 09/104,150445,present,2024-02-08
CHE  1401 05 in 06/003,143818,present,2024-02-08
ALS  1002 02 in 08B/107,147837,present,2024-02-08
ACC  2301 05 in 08/013,84207,absent,2024-02-08
ACC  2301 05 in 08/013,85235,present,2024-02-08
ACC  2301 05 in 08/013,99422,present,2024-02-08
ACC  2301 05 in 08/013,117348,present,2024-02-08
ACC  2301 04 in 04/007,76288,present,2024-02-08
ACC  2301 04 in 04/007,147526,present,2024-02-08
ACC  2301 04 in 04/007,153819,present,2024-02-08
ACC  2301 04 in 04/007,120962,present,2024-02-08
ACC  2301 05 in 08/013,141142,absent,2024-02-08
ACC  2301 04 in 04/007,152793,present,2024-02-08
ACC  2301 04 in 04/007,82956,present,2024-02-08
ACC  2301 04 in 04/007,144637,present,2024-02-08
ACC  2301 04 in 04/007,149876,present,2024-02-08
ACC  2301 04 in 04/007,148563,present,2024-02-08
ACC  2301 04 in 04/007,145356,absent,2024-02-08
ACC  2301 04 in 04/007,120379,present,2024-02-08
ACC  2301 04 in 04/007,153020,present,2024-02-08
ACC  2301 04 in 04/007,96120,absent,2024-02-08
ACC  2301 04 in 04/007,144802,absent,2024-02-08
ACC  2301 05 in 08/013,141837,present,2024-02-08
ACC  2301 05 in 08/013,118865,present,2024-02-08
ACC  2301 05 in 08/013,155915,present,2024-02-08
ACC  2301 05 in 08/013,143554,present,2024-02-08
ACC  2301 05 in 08/013,143479,present,2024-02-08
ACC  2301 05 in 08/013,146334,present,2024-02-08
ACC  2301 05 in 08/013,155620,present,2024-02-08
ACC  2301 05 in 08/013,140999,present,2024-02-08
ACC  2301 05 in 08/013,156678,present,2024-02-08
ACC  2301 05 in 08/013,122465,absent,2024-02-08
ACC  2301 05 in 08/013,119976,present,2024-02-08
ACC  2301 05 in 08/013,84582,absent,2024-02-08
ACC  2301 05 in 08/013,123847,present,2024-02-08
ACC  2301 05 in 08/013,142636,present,2024-02-08
ACC  2301 05 in 08/013,119536,present,2024-02-08
ACC  2301 05 in 08/013,154351,present,2024-02-08
ACC  2301 05 in 08/013,122793,present,2024-02-08
ACC  2301 05 in 08/013,101109,present,2024-02-08
ACC  2301 05 in 08/013,118375,present,2024-02-08
ACC  2301 05 in 08/013,142920,present,2024-02-08
ACC  2301 05 in 08/013,136290,present,2024-02-08
ACC  2301 05 in 08/013,125324,present,2024-02-08
ACC  2301 04 in 04/007,145818,present,2024-02-08
ACC  2301 04 in 04/007,145364,present,2024-02-08
ACC  2301 04 in 04/007,103092,present,2024-02-08
ACC  2301 04 in 04/007,154786,present,2024-02-08
FYE  1102 19 in 07/002,144797,present,2024-02-08
FYE  1102 19 in 07/002,149666,absent,2024-02-08
FYE  1102 19 in 07/002,157088,present,2024-02-08
FYE  1102 19 in 07/002,152196,absent,2024-02-08
FYE  1102 19 in 07/002,156656,present,2024-02-08
FYE  1102 19 in 07/002,145364,present,2024-02-08
FYE  1102 19 in 07/002,150419,present,2024-02-08
FYE  1102 19 in 07/002,154361,present,2024-02-08
FYE  1102 19 in 07/002,148629,present,2024-02-08
FYE  1102 19 in 07/002,156820,present,2024-02-08
FYE  1102 19 in 07/002,153145,present,2024-02-08
FYE  1102 19 in 07/002,151695,present,2024-02-08
FYE  1102 19 in 07/002,145089,present,2024-02-08
FYE  1102 19 in 07/002,148671,present,2024-02-08
FYE  1102 19 in 07/002,147970,present,2024-02-08
FYE  1102 19 in 07/002,154157,present,2024-02-08
FYE  1102 19 in 07/002,149521,present,2024-02-08
FYE  1102 19 in 07/002,148974,present,2024-02-08
FYE  1102 19 in 07/002,151923,present,2024-02-08
FYE  1102 19 in 07/002,151257,present,2024-02-08
ACC  2301 05 in 08/013,142767,absent,2024-02-08
FYE  1102 19 in 07/002,151384,absent,2024-02-08
FYE  1102 19 in 07/002,149922,present,2024-02-08
ACC  2301 04 in 04/007,102402,present,2024-02-08
ACC  2301 04 in 04/007,155722,present,2024-02-08
ACC  2301 04 in 04/007,149875,present,2024-02-08
ACC  2301 04 in 04/007,145883,present,2024-02-08
ACC  2301 04 in 04/007,141436,present,2024-02-08
ACC  2301 04 in 04/007,109466,absent,2024-02-08
ACC  2301 04 in 04/007,136440,present,2024-02-08
ACC  2301 04 in 04/007,152242,present,2024-02-08
ACC  2301 04 in 04/007,146523,present,2024-02-08
ACC  2301 04 in 04/007,147802,present,2024-02-08
ACC  2301 04 in 04/007,123517,present,2024-02-08
FYE  1102 19 in 07/002,149394,present,2024-02-08
FYE  1102 19 in 07/002,150183,present,2024-02-08
FYE  1102 20 in 07/002,148656,present,2024-02-08
FYE  1102 20 in 07/002,145488,present,2024-02-08
FYE  1102 20 in 07/002,149686,present,2024-02-08
FYE  1102 20 in 07/002,144766,present,2024-02-08
FYE  1102 19 in 07/002,148459,present,2024-02-08
FYE  1102 19 in 07/002,154183,present,2024-02-08
FYE  1102 19 in 07/002,147248,present,2024-02-08
ACC  2301 05 in 08/013,143241,present,2024-02-08
ACC  2301 05 in 08/013,121429,present,2024-02-08
ACC  2301 05 in 08/013,142106,present,2024-02-08
ACC  2302 01 in 04/001,106818,present,2024-02-08
ACC  2302 01 in 04/001,131399,present,2024-02-08
ACC  2302 01 in 04/001,99901,present,2024-02-08
ACC  2302 01 in 04/001,120373,present,2024-02-08
ACC  2302 01 in 04/001,111275,present,2024-02-08
ACC  2302 01 in 04/001,135285,present,2024-02-08
ACC  2302 01 in 04/001,103200,present,2024-02-08
ACC  2302 01 in 04/001,121363,present,2024-02-08
ACC  2302 01 in 04/001,114034,absent,2024-02-08
ACC  2302 01 in 04/001,121968,present,2024-02-08
ACC  2302 01 in 04/001,84470,present,2024-02-08
ACC  2302 01 in 04/001,125040,present,2024-02-08
ACC  2302 01 in 04/001,109903,present,2024-02-08
ACC  2302 01 in 04/001,117873,present,2024-02-08
ACC  2302 01 in 04/001,91899,present,2024-02-08
ACC  2302 01 in 04/001,97132,present,2024-02-08
ACC  2302 01 in 04/001,109328,present,2024-02-08
ACC  2302 01 in 04/001,125158,present,2024-02-08
ACC  2302 01 in 04/001,142473,present,2024-02-08
ACC  2302 01 in 04/001,113398,present,2024-02-08
ACC  2302 01 in 04/001,119999,present,2024-02-08
ACC  2302 01 in 04/001,122119,present,2024-02-08
ACC  2302 01 in 04/001,108515,present,2024-02-08
ACC  2302 02 in 04/101,122586,present,2024-02-08
ACC  2302 02 in 04/101,121173,present,2024-02-08
ACC  2302 02 in 04/101,112837,present,2024-02-08
ACC  2302 02 in 04/101,122235,present,2024-02-08
ACC  2302 02 in 04/101,98466,present,2024-02-08
ACC  2302 02 in 04/101,103372,present,2024-02-08
ACC  2302 02 in 04/101,119826,present,2024-02-08
ACC  2302 02 in 04/101,119977,present,2024-02-08
ACC  2302 02 in 04/101,125003,present,2024-02-08
ACC  2302 02 in 04/101,119847,present,2024-02-08
ACC  2302 02 in 04/101,117669,present,2024-02-08
ACC  2302 02 in 04/101,85802,present,2024-02-08
ACC  2302 02 in 04/101,118016,present,2024-02-08
ACC  2302 02 in 04/101,125591,present,2024-02-08
ACC  2302 02 in 04/101,121690,present,2024-02-08
ACC  2302 02 in 04/101,115082,present,2024-02-08
ACC  2302 01 in 04/001,119020,present,2024-02-08
ACC  2302 01 in 04/001,141939,present,2024-02-08
ACC  2302 01 in 04/001,85494,present,2024-02-08
ACC  2302 01 in 04/001,137240,present,2024-02-08
FYE  1102 18 in 07/002,146300,present,2024-02-08
ACC  2302 01 in 04/001,156969,present,2024-02-08
ACC  2302 01 in 04/001,119835,present,2024-02-08
COM  1301 25 in 06/008,145359,present,2024-02-08
BTC  3355 01 in 08/111,97886,present,2024-02-08
BTC  3355 01 in 08/111,84093,present,2024-02-08
BTC  3355 01 in 08/111,84633,present,2024-02-08
BTC  3355 01 in 08/111,158878,present,2024-02-08
BTC  3355 01 in 08/111,85581,present,2024-02-08
BTC  3355 01 in 08/111,138220,present,2024-02-08
BTC  3355 01 in 08/111,76288,present,2024-02-08
BTC  3355 01 in 08/111,85177,present,2024-02-08
BTC  3355 01 in 08/111,85121,present,2024-02-08
BTC  3355 01 in 08/111,85235,present,2024-02-08
BTC  3355 01 in 08/111,98778,present,2024-02-08
BTC  3355 01 in 08/111,85201,present,2024-02-08
BTC  3355 01 in 08/111,114653,present,2024-02-08
BTC  3355 01 in 08/111,90461,absent,2024-02-08
ACC  2301 05 in 08/013,123764,late,2024-02-08
ACC  2301 05 in 08/013,119959,present,2024-02-08
ACC  2301 05 in 08/013,138507,present,2024-02-08
ACC  2301 05 in 08/013,118741,present,2024-02-08
COM  1301 25 in 06/008,155299,present,2024-02-08
ACC  2302 01 in 04/001,101586,present,2024-02-08
COM  1301 25 in 06/008,117331,present,2024-02-08
COM  1301 25 in 06/008,150758,present,2024-02-08
ACC  2302 01 in 04/001,124711,present,2024-02-08
ACC  2302 01 in 04/001,96995,present,2024-02-08
ACC  2302 01 in 04/001,106449,present,2024-02-08
ACC  2302 01 in 04/001,120748,present,2024-02-08
ACC  2302 01 in 04/001,118254,present,2024-02-08
ACC  2302 01 in 04/001,139813,present,2024-02-08
COM  1301 25 in 06/008,143485,present,2024-02-08
COM  1301 25 in 06/008,117333,present,2024-02-08
COM  1301 25 in 06/008,146016,absent,2024-02-08
COM  1301 25 in 06/008,125503,present,2024-02-08
COM  1301 25 in 06/008,141843,present,2024-02-08
COM  1301 25 in 06/008,149047,present,2024-02-08
COM  1301 25 in 06/008,117353,present,2024-02-08
COM  1301 25 in 06/008,143083,present,2024-02-08
COM  1301 25 in 06/008,149704,present,2024-02-08
COM  1301 25 in 06/008,118774,present,2024-02-08
COM  1301 25 in 06/008,144740,present,2024-02-08
COM  1301 25 in 06/008,120877,present,2024-02-08
COM  1301 25 in 06/008,135828,present,2024-02-08
COM  1301 25 in 06/008,135957,present,2024-02-08
FYE  1102 18 in 07/002,144010,present,2024-02-08
FYE  1102 18 in 07/002,154097,absent,2024-02-08
FYE  1102 18 in 07/002,145116,present,2024-02-08
FYE  1102 20 in 07/002,149919,present,2024-02-08
FYE  1102 20 in 07/002,155620,present,2024-02-08
FYE  1102 20 in 07/002,155197,present,2024-02-08
FYE  1102 20 in 07/002,145178,present,2024-02-08
FYE  1102 20 in 07/002,122597,present,2024-02-08
FYE  1102 20 in 07/002,150000,present,2024-02-08
FYE  1102 20 in 07/002,145255,present,2024-02-08
FYE  1102 20 in 07/002,151986,present,2024-02-08
FYE  1102 20 in 07/002,148231,present,2024-02-08
FYE  1102 20 in 07/002,154997,present,2024-02-08
FYE  1102 20 in 07/002,157406,present,2024-02-08
FYE  1102 20 in 07/002,156906,absent,2024-02-08
FYE  1102 20 in 07/002,157142,present,2024-02-08
FYE  1102 20 in 07/002,147496,present,2024-02-08
FYE  1102 20 in 07/002,151914,present,2024-02-08
FYE  1102 20 in 07/002,145075,present,2024-02-08
FYE  1102 20 in 07/002,154765,present,2024-02-08
FYE  1102 20 in 07/002,150886,present,2024-02-08
FYE  1102 20 in 07/002,146330,present,2024-02-08
FYE  1102 20 in 07/002,145632,present,2024-02-08
FYE  1102 20 in 07/002,144976,absent,2024-02-08
FYE  1102 20 in 07/002,157162,absent,2024-02-08
FYE  1102 20 in 07/002,151075,absent,2024-02-08
FYE  1102 20 in 07/002,155012,present,2024-02-08
FYE  1102 20 in 07/002,156519,present,2024-02-08
FYE  1102 20 in 07/002,154649,absent,2024-02-08
FYE  1102 20 in 07/002,145988,present,2024-02-08
FYE  1102 20 in 07/002,145425,present,2024-02-08
FYE  1102 20 in 07/002,145893,present,2024-02-08
FYE  1102 20 in 07/002,141202,absent,2024-02-08
FYE  1102 20 in 07/002,156692,present,2024-02-08
FYE  1102 20 in 07/002,146116,present,2024-02-08
FYE  1102 20 in 07/002,141336,absent,2024-02-08
FYE  1102 20 in 07/002,149489,present,2024-02-08
FYE  1102 20 in 07/002,156780,present,2024-02-08
FYE  1102 20 in 07/002,151277,present,2024-02-08
FYE  1102 20 in 07/002,145397,present,2024-02-08
FYE  1102 20 in 07/002,145159,absent,2024-02-08
FYE  1102 20 in 07/002,144900,absent,2024-02-08
FYE  1102 20 in 07/002,145384,present,2024-02-08
FYE  1102 20 in 07/002,156555,present,2024-02-08
FYE  1102 20 in 07/002,116964,present,2024-02-08
FYE  1102 20 in 07/002,154351,present,2024-02-08
FYE  1102 20 in 07/002,154529,present,2024-02-08
FYE  1102 20 in 07/002,146855,present,2024-02-08
FYE  1102 16 in 07/002,145297,present,2024-02-08
FYE  1102 16 in 07/002,156931,present,2024-02-08
FYE  1102 16 in 07/002,146853,present,2024-02-08
FYE  1102 16 in 07/002,146202,present,2024-02-08
SLP  1101 05,107677,present,2024-02-08
SLP  1101 05,93364,present,2024-02-08
SLP  1101 05,102806,present,2024-02-08
SLP  1101 05,98825,present,2024-02-08
SLP  1101 05,84642,present,2024-02-08
SLP  1101 05,93807,present,2024-02-08
SLP  1101 05,87127,absent,2024-02-08
SLP  1101 05,84351,absent,2024-02-08
SLP  1101 05,82908,present,2024-02-08
SLP  1101 05,102433,absent,2024-02-08
SLP  1101 05,80463,absent,2024-02-08
SLP  1101 05,117101,absent,2024-02-08
SLP  1101 05,86042,present,2024-02-08
SLP  1101 05,101500,present,2024-02-08
SLP  1101 05,92777,absent,2024-02-08
SLP  1101 05,98222,present,2024-02-08
FYE  1102 16 in 07/002,150445,present,2024-02-08
FYE  1102 17 in 07/002,145287,present,2024-02-08
FYE  1102 16 in 07/002,150517,present,2024-02-08
FYE  1102 16 in 07/002,155805,present,2024-02-08
FYE  1102 16 in 07/002,121861,present,2024-02-08
FYE  1102 16 in 07/002,148273,present,2024-02-08
FYE  1102 16 in 07/002,135896,present,2024-02-08
FYE  1102 16 in 07/002,145119,present,2024-02-08
FYE  1102 16 in 07/002,147064,present,2024-02-08
FYE  1102 16 in 07/002,153711,present,2024-02-08
FYE  1102 16 in 07/002,156777,present,2024-02-08
FYE  1102 16 in 07/002,154209,present,2024-02-08
FYE  1102 16 in 07/002,145139,present,2024-02-08
FYE  1102 16 in 07/002,155064,present,2024-02-08
FYE  1102 16 in 07/002,146904,present,2024-02-08
FYE  1102 16 in 07/002,148412,present,2024-02-08
FYE  1102 16 in 07/002,145121,present,2024-02-08
FYE  1102 16 in 07/002,150580,present,2024-02-08
FYE  1102 16 in 07/002,150983,present,2024-02-08
FYE  1102 16 in 07/002,152850,present,2024-02-08
FYE  1102 16 in 07/002,149494,present,2024-02-08
FYE  1102 16 in 07/002,145560,present,2024-02-08
FYE  1102 16 in 07/002,145736,present,2024-02-08
FYE  1102 16 in 07/002,153697,present,2024-02-08
ACC  2302 02 in 04/101,99994,present,2024-02-08
FYE  1102 17 in 07/002,155882,present,2024-02-08
FYE  1102 17 in 07/002,148454,present,2024-02-08
FYE  1102 18 in 07/002,153752,present,2024-02-08
FYE  1102 18 in 07/002,148235,present,2024-02-08
FYE  1102 18 in 07/002,156373,present,2024-02-08
FYE  1102 18 in 07/002,116957,present,2024-02-08
FYE  1102 18 in 07/002,149496,present,2024-02-08
FYE  1102 18 in 07/002,145457,present,2024-02-08
FYE  1102 18 in 07/002,151031,present,2024-02-08
FYE  1102 18 in 07/002,156091,present,2024-02-08
FYE  1102 18 in 07/002,146196,present,2024-02-08
FYE  1102 18 in 07/002,148693,present,2024-02-08
